tweet,label,processed
penulisan menu sangat kacau dan menimbulkan salah persepsi . berbeda dengan harapan . bahkan penyajian es teh yang sangat sederhana saja mengecewakan . gula tidak disajikan terpisah seperti layaknya standar kafe . sup buntut terasa hambar dengan buntut yang penuh gajih nyaris tak berdaging .,negative,"['penulisan', 'menu', 'kacau', 'menimbulkan', 'salah', 'persepsi', 'berbeda', 'harapan', 'penyajian', 'es', 'teh', 'sederhana', 'mengecewakan', 'gula', 'tidak', 'disajikan', 'terpisah', 'layaknya', 'standar', 'kafe', 'sup', 'buntut', 'hambar', 'buntut', 'penuh', 'gajih', 'berdaging']"
"daya tampung nya luas , desain nya keren banget , dan aku memang cinta banget dengan produk samsung",positive,"['daya', 'tampung', 'luas', 'desain', 'keren-keren', 'banget', 'cinta', 'banget', 'produk', 'samsung']"
"wisata ke dusun bambu senang sekali , tempat nya rapi dengan pemandangan yang asri . tiket masuk 15 ribu dihitung penuh anak di atas tinggi 80 cm . tidak rugi kok beli tiket 15 ribu karena pas masuk bisa ditukar dengan berbagai pilihan bolu yang enak 1 tiket / 1 iris bolu atau air mineral 1 botol saat keluar . suasana nyaman sekali , menyejukkan mata , untuk sewa tempat yang seperti sarang burung sekitar 100 ribu / jam .",positive,"['wisata', 'dusun', 'bambu', 'senang', 'rapi', 'pemandangan', 'asri', 'tiket', 'masuk', 'ribu', 'dihitung', 'penuh', 'anak-anak', 'tidak', 'rugi', 'beli', 'tiket', 'ribu', 'pas', 'masuk', 'ditukar', 'pilihan', 'bolu', 'enak', 'tiket', 'iris', 'bolu', 'air', 'mineral', 'botol', 'suasana', 'nyaman', 'menyejukkan', 'mata', 'sewa', 'sarang', 'burung', 'ribu', 'jam']"
"lokasi kebetulan dekat dengan hotel jadi kami coba . dikira makanan court biasa ternyata lebih bagus dari perkiraan . konsep nya seperti makanan court , semua sel - pelayanan , open air dan cukup bagus untuk foto-foto . makanan yang tersedia di sini beraneka ragam mulai dari makanan khas bandung , sampai makanan jepang , makanan penutup , ronde , sate , martabak , dan makanan barat juga ada . pilihan banyak sekali . harga terjangkau .",positive,"['lokasi', 'hotel', 'coba', 'makanan', 'court', 'bagus', 'perkiraan', 'konsep', 'makanan', 'court', 'sel', 'pelayanan', 'open', 'air', 'bagus', 'fotofoto', 'makanan', 'tersedia', 'beraneka', 'ragam', 'makanan', 'khas', 'bandung', 'makanan', 'jepang', 'makanan', 'penutup', 'ronde', 'sate', 'martabak', 'makanan', 'barat', 'pilihan', 'harga', 'terjangkau']"
"ternyata biang kerok demo ini itu pdip , dengan dalil merdeka dan wong cilik yang dimanfaatkan",negative,"['biang', 'kerok', 'demo', 'pdip', 'dalil', 'merdeka', 'cilik', 'dimanfaatkan']"
"makan di saka bistro bar luar biasa . mulai dari suasana , menu nya , penyajian nya hingga personnel nya dua jempol ke atas humas deh . tidak akan kapok buat balik lagi . di akhir pekan lebih baik reservasi dulu , jarang ada tempat duduk",positive,"['makan', 'saka', 'bistro', 'bar', 'suasana', 'menu', 'penyajian', 'personnel', 'jempol', 'humas', 'deh', 'tidak', 'kapok', 'pekan', 'reservasi', 'jarang', 'duduk']"
"ayam goreng suharti , resto ayam goreng yang satu ini sudah lama dikenal masyarakat , yang mana menyediakan ayam goreng kremes lunak daging sampai ter - tulang-tulang nya , juga tersedia jenis makanan lainnya seperti gudeg , tempe / tahu .",positive,"['ayam', 'goreng', 'suharti', 'resto', 'ayam', 'goreng', 'dikenal', 'masyarakat', 'menyediakan', 'ayam', 'goreng', 'kremes', 'lunak', 'daging', 'ter', 'tulangtulang', 'tersedia', 'jenis', 'makanan', 'gudeg', 'tempe']"
"buang saja pak , uu kok bikin kebal sendiri . kalau fh nyinyir biarkan saja .",negative,"['buang', 'uu', 'kebal', 'fh', 'nyinyir', 'biarkan']"
"saya sangat puas makan di sini . saya datang bersama dengan teman-teman . tempat nya bagus dan nyaman . makanan sangat enak , sayur-sayur pelengkap nya segar . tidak kalah juga , pelayanan dan penyajian nya sangat bagus . tempat nya tidak susah dicari bagi orang yang baru pertama kali datang dan bukan orang bandung sererti saya .",positive,"['puas', 'makan', 'temanteman', 'bagus', 'nyaman', 'makanan', 'enak', 'sayursayur', 'pelengkap', 'segar', 'tidak', 'kalah', 'pelayanan', 'penyajian', 'bagus', 'tidak', 'susah', 'dicari', 'orang-orang', 'kali', 'bukan', 'orang-orang', 'bandung', 'sererti']"
"saya jauh-jauh datang ke rumah miring untuk relax tapi pas saya mau sofa yang di atas itu tidak bisa , kata nya belum dibuka padahal sudah jam 5 sore pelayan nya kasi choice lain tapi setelah itu dia pergi dan tidak datang lagi . akhirnya saya tidak jadi untuk makan di rumah miring ini karena pelayanan pertama saja sudah jelek . dan tidak akan pernah balik .",negative,"['jauhjauh', 'rumah', 'miring', 'relax', 'pas', 'sofa', 'tidak', 'kata-kata', 'belum', 'dibuka', 'jam', 'sore', 'pelayan', 'kasih', 'choice', 'pergi', 'tidak', 'tidak', 'makan', 'rumah', 'miring', 'pelayanan', 'jelek', 'tidak']"
menyesal tiba tiba beli kuota tadi siang,negative,"['menyesal', 'beli', 'kuota', 'siang']"
"wah menyesal biasanya pesan pakai gojek , sekali nya pakai malah barang tidak diambil , driver nya selesaikan order . gimana nih",negative,"['menyesal', 'pesan', 'pakai', 'gojek', 'pakai', 'barang', 'tidak', 'diambil', 'driver', 'selesaikan', 'order']"
"tempat makan yang menyenangkan , interior nya unik dan suasana nya asik . menu nya variatif , pancake nya enak dan tidak monoton . porsi nya cukup besar dan mengenyangkan . selain pancake ada menu pasta juga bila ingin makan yang lain . walaupun harga nya cukup mahal , tapi bisa dibilang sepadan dengan kualitas nya",positive,"['makan', 'menyenangkan', 'interior', 'unik', 'suasana', 'asik', 'menu', 'variatif', 'pancake', 'enak', 'tidak', 'monoton', 'porsi', 'besar-besar', 'mengenyangkan', 'pancake', 'menu', 'pasta', 'makan', 'harga', 'mahal', 'dibilang', 'sepadan', 'kualitas']"
hasil survei smrc menunjukkan khofifah - emil mengungguli gus ipul - puti .,neutral,"['hasil', 'survei', 'smrc', 'khofifah', 'emil', 'mengungguli', 'gus', 'ipul', 'puti']"
"memang parasit , sudah dibiarkan hidup di negara orang , masih saja belagu , tunggu saja jadi babi bakar macam 65 dan 98 .",negative,"['parasit', 'dibiarkan', 'hidup', 'negara', 'orang-orang', 'belagu', 'tunggu', 'babi', 'bakar']"
ini restoran memang berkelas . harga memang mahal . tapi sesuailah dengan rasa dan kualitas dan kuantitas .,positive,"['restoran', 'berkelas', 'harga', 'mahal', 'sesuailah', 'kualitas', 'kuantitas']"
bao dim sum : banyak macam bakpao nya . dan warna-warni . isi nya pun kacang dan ti ha . hanya toko kcil . jika malam minggu tidak kebagian kursi . dan meja . pelayanan sih cukup bagus dan sajian nya cepat . layanan nya baik .,positive,"['bao', 'dim', 'sum', 'bakpao', 'warnawarni', 'isi', 'kacang', 'ti', 'ha', 'toko', 'malam', 'minggu', 'tidak', 'kebagian', 'kursi', 'meja', 'pelayanan', 'bagus', 'sajian', 'cepat', 'layanan']"
jujur benci sekali dengan orang yang record scene film dibioskop ya allah selain spoiler lo juga norak by the way,negative,"['jujur', 'benci', 'orang-orang', 'record', 'scene', 'film', 'dibioskop', 'allah', 'spoiler', 'lo', 'norak', 'by', 'the', 'way']"
bagaimana jokoer . sparatis dihai kok diam ? biasanya kalau ada yang demo kalian koar koar seperti kepanasan . payah ! cupu ! perjuangan,negative,"['jokoer', 'sparatis', 'dihai', 'diam-diam', 'demo', 'koar', 'koar', 'kepanasan', 'payah', 'cupu', 'perjuangan']"
tempat nya asik banget buat nongkrong bareng teman atau keluarga . suasana nya romantis juga buat pacaran . sangat bagus pelayanan . dilayani oleh mas agus . favorit !,positive,"['asik', 'banget', 'nongkrong', 'bareng', 'teman', 'keluarga', 'suasana', 'romantis', 'pacaran', 'bagus', 'pelayanan', 'dilayani', 'mas', 'agus', 'favorit']"
mau kotor kumuh korupsi dan hancur tidak penting yang penting seiman walaupun guoblok bolehlah ? saat itulah saya merasa sedih,negative,"['kotor', 'kumuh', 'korupsi', 'hancur', 'tidak', 'seiman', 'guoblok', 'sedih']"
"90 gourmet mereka gabungan dari dua atau tiga restoran sehingga terdapat banyak pilihan makanan , salah satu nya yang paling saya sukai yaitu makanan jepang . di sini tersedia pula makanan non-halal tapi harus diminta ke pelayan nya secara khusus karena biasanya tidak bakal dikasih menu non-halal nya tanpa diminta terlebih dahulu .",positive,"['gourmet', 'gabungan', 'restoran', 'pilihan', 'makanan', 'salah', 'sukai', 'makanan', 'jepang', 'tersedia', 'makanan', 'nonhalal', 'pelayan', 'khusus', 'tidak', 'dikasih', 'menu', 'nonhalal']"
jenuh,negative,['jenuh']
iri,negative,['iri']
tidak kesal,positive,"['tidak', 'kesal']"
"walau jalan menuju nasi bakmoy sempit dan kadang sulit mendapat parkir , tapi kelezatan makanan di sini sangat lezat . tempat yang cocok untuk makan siang !",positive,"['jalan', 'nasi', 'bakmoy', 'sempit', 'kadang', 'sulit', 'parkir', 'kelezatan', 'makanan', 'lezat', 'cocok', 'makan', 'siang']"
bakar hidup hidup saja itu para homo,negative,"['bakar', 'hidup', 'hidup', 'homo']"
"menu bubur ayam cocok buat sarapan , selain murah dan mudah didapat , lokasi bubur ayam pak hamid dekat husen sastranegara airport , dekat istana plaza .",positive,"['menu', 'bubur', 'ayam', 'cocok', 'sarapan', 'murah', 'mudah', 'lokasi', 'bubur', 'ayam', 'hamid', 'husen', 'sastranegara', 'airport', 'istana', 'plaza']"
"tempat favorit saya kalau ke bandung , tidak pernah kelewat kalau singgah ke bandung . sebagai pecinta bakso mantaplah .",positive,"['favorit', 'bandung', 'tidak', 'kelewat', 'singgah', 'bandung', 'pecinta', 'bakso', 'mantaplah']"
untuk menuju ke tempat ini jalan nya sangat macet dan jauh dari pusat kota bandung . sesampai nya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan . makanya biasa dan harga minuman nya mahal .,negative,"['jalan', 'macet', 'pusat', 'kota', 'bandung', 'tidak', 'spesial', 'perjalanan', 'terbayarkan', 'harga', 'minuman', 'mahal']"
"restoran unik , di mana tidak disediakan piring , untuk makan menggunakan alas daun pisang . makanan cukup enak , harga lumayan tinggi .",positive,"['restoran', 'unik', 'tidak', 'disediakan', 'piring', 'makan', 'alas', 'daun', 'pisang', 'makanan', 'enak', 'harga', 'lumayan']"
restoran alas daun ini memiliki keunikan tersendiri jadi kita makan dengan memakai alas daun pisang . makanan yang ada di sini bisa dipesan sendiri dan banyak pilihan nya dari ikan ayam dan lain-lain dan yang membuat penasaran adalah jengkol krispi nya . woowwww tempat nya nyaman . bagi yang wisata ke bandung bisa dicoba makan di tempat ini .,positive,"['restoran', 'alas', 'daun', 'memiliki', 'keunikan', 'tersendiri', 'makan', 'memakai', 'alas', 'daun', 'pisang', 'makanan', 'dipesan', 'pilihan', 'ikan', 'ayam', 'lainlain', 'penasaran', 'jengkol', 'krispi', 'wow', 'nyaman', 'wisata', 'bandung', 'dicoba', 'makan']"
putin sarankan rusia dan jepang sepakati perjanjian damai,neutral,"['putin', 'sarankan', 'rusia', 'jepang', 'sepakati', 'perjanjian', 'damai']"
"kalau di obong daging nya lebih enak , bumbu nya sih lebih berasa yang di steak dan shake , harga nya juga tidak beda jauh sama yang di ss",positive,"['obong', 'daging', 'enak', 'bumbu', 'berasa', 'steak', 'shake', 'harga', 'tidak', 'beda', 'ss']"
"aku teh dimerak , memang ada . di sini cuma asa indihome saja . mahal",negative,"['teh', 'dimerak', 'asa', 'indihome', 'mahal']"
"kondisi hape mah normal minimal , cuma kata ade saya tidak bisa pas dia kemarin mau bluetooth foto setelah dari jogja minimal",neutral,"['kondisi', 'hape', 'mah', 'normal', 'minimal', 'kata-kata', 'adek', 'tidak', 'pas', 'kemarin', 'bluetooth', 'foto-foto', 'jogja', 'minimal']"
malas gua main sama felix tiko,negative,"['malas', 'gua', 'main', 'felix', 'tiko']"
"salah satu restoran tertinggi di bandung , dengan udara yang sangat sejuk pemandangan yang luar biasa , sangat rugi jika anda melewatkan tempat ini , karena tempat ini sangat cocok untuk menyegarkan jiwa , dengan berbagai jenis chicken quesadillas spring roll yang mantap kopi yang istimewa dengan makanan berat yang nikmat hanya saja harga nya lumayan : bagus pelayanan , dua jempol ke atas humas naik .",positive,"['salah', 'restoran', 'tertinggi', 'bandung', 'udara', 'sejuk', 'pemandangan', 'rugi', 'melewatkan', 'cocok', 'menyegarkan', 'jiwa', 'jenis', 'chicken', 'quesadillas', 'spring', 'roll', 'mantap', 'kopi', 'istimewa', 'makanan', 'berat', 'nikmat', 'harga', 'lumayan', 'bagus', 'pelayanan', 'jempol', 'humas']"
"ketika anda jengah dengan keramaian kota , bosan dengan mewah nya metropolitan . anda harus coba mengunjungi nasi liwet ini , tempat nya keren banget , pemandangan hijau anda bisa lihat sawah , gunung , sungai . suara dari kombinasi arus sungai dan nyanyian burung membuat relax . suasana seperti ini sangat cocok untuk bersantai . untuk makanan nasi liwet nya enak , gurame bakar nya mantap . poko nya wajib dicoba .",positive,"['jengah', 'keramaian', 'kota', 'bosan', 'mewah', 'metropolitan', 'coba', 'mengunjungi', 'nasi', 'liwet', 'keren-keren', 'banget', 'pemandangan', 'hijau', 'lihat', 'sawah', 'gunung', 'sungai', 'suara', 'kombinasi', 'arus', 'sungai', 'nyanyian', 'burung', 'relax', 'suasana', 'cocok', 'bersantai', 'makanan', 'nasi', 'liwet', 'enak', 'gurame', 'bakar', 'mantap', 'pokok', 'wajib', 'dicoba']"
"pusat oleh-oleh makanan ringan ini tidak hanya menyediakan makanan ringan khas bandung tetapi juga makanan khas daerah lainnya . walaupun terdapat banyak pilihan , namun makaroni setan nya menjadi primadona buat ku karena rangup dan pedas nya enak . sesuai dengan nama nya . memang tidak akan dilupakan rasanya deh . : d tidak menyesal beli banyak",positive,"['pusat', 'oleholeh', 'makanan', 'ringan', 'tidak', 'menyediakan', 'makanan', 'ringan', 'khas', 'bandung', 'makanan', 'khas', 'daerah', 'pilihan', 'makaroni', 'setan', 'primadona', 'ku', 'rangup', 'pedas', 'enak', 'sesuai', 'nama-nama', 'tidak', 'dilupakan', 'deh', 'tidak', 'menyesal', 'beli']"
tidak mantap,negative,"['tidak', 'mantap']"
"sering makan siang di sini karena dekat kantor , harga juga standarlah . yang sering dipesan bukan menu bebek nya malah ayam . rasanya kalau sudah dibarengin sama sambal nya ada manis dan pedas jadi nikmat banget . bisa refill nasi 1 kali . enak deh .",positive,"['makan', 'siang', 'kantor', 'harga', 'standarlah', 'dipesan', 'bukan', 'menu', 'bebek', 'ayam', 'dibarengin', 'sambal', 'manis', 'pedas', 'nikmat', 'banget', 'refill', 'nasi', 'kali', 'enak', 'deh']"
"makanan dan minuman nya enak , tempat luas , dan asyik untuk nongkrong , bahkan harga nya pun terjangkau .",positive,"['makanan', 'minuman', 'enak', 'luas', 'asyik', 'nongkrong', 'harga', 'terjangkau']"
"lokasi dekat dengan kampus . cocok buat kerjakan tugas dan reuni bareng , tersedia wifi gratis di kafe ini . harga di tempat ini sangat cocok buat mahasiswa",positive,"['lokasi', 'kampus', 'cocok', 'kerjakan', 'tugas', 'reuni', 'bareng', 'tersedia', 'wifi', 'gratis', 'kafe', 'harga', 'cocok', 'mahasiswa']"
"salmon , tuna , dan lain-lainnya segar , kualitas nya sangat dijaga . suasana restoran yang nyaman , didukung dengan fasilitas restroom yang sangat terjaga kebersihan nya . free wifi dan cepat pula .",positive,"['salmon', 'tuna', 'lainlainnya', 'segar', 'kualitas', 'dijaga', 'suasana', 'restoran', 'nyaman', 'didukung', 'fasilitas', 'restroom', 'terjaga', 'kebersihan', 'free', 'wifi', 'cepat']"
saya kapok menggunakan jasa lion air,negative,"['kapok', 'jasa', 'lion', 'air']"
apa kalian masih percaya dengan dia ? sudah 100 hari kerja tapi belum ada hasil . payah .,negative,"['apa-apa', 'percaya', 'kerja', 'belum', 'hasil', 'payah']"
"gue sejujur nya masih kecewa sama drama are kamu human to . pertama , main chara perempuan nya apa banget . kedua , tidak ada latar belakang yang jelas kenapa younghoon sangat turut banget sama human nam shin . ketiga , nam shinny dibuat jahanam banget padahal sesungguhnya dia posisi yang paling menderita .",negative,"['gue', 'sejujur', 'kecewa', 'drama', 'are', 'human', 'main', 'chara', 'perempuan', 'apa-apa', 'banget', 'tidak', 'latar', 'jelas-jelas', 'younghoon', 'banget', 'human', 'nam', 'shin', 'ketiga', 'nam', 'shinny', 'jahanam', 'banget', 'sesungguhnya', 'posisi', 'menderita']"
"menu makanan : komplet asia , makanan barat rasa . : bagus , sesuai menu minuman : banyak pilihan keunggulan : rasa masakan oke , tempat nyaman , tenang , ada pemisahan merokok dan nonmerokok area , tidak ramai kekurangan : - musala terlalu kecil - tidak ada speciality kopi dengan manual brew rekomendasi untuk berbagai kalangan",positive,"['menu', 'makanan', 'komplet', 'asia', 'makanan', 'barat', 'bagus', 'sesuai', 'menu', 'minuman', 'pilihan', 'keunggulan', 'masakan', 'oke', 'nyaman', 'tenang', 'pemisahan', 'merokok', 'nonmerokok', 'area', 'tidak', 'ramai', 'kekurangan', 'musala', 'kecil-kecil', 'tidak', 'speciality', 'kopi', 'manual', 'brew', 'rekomendasi', 'kalangan']"
"sudah berkali kali sih ke sini tidak kapok . suasana nya bikin bikin kangen dan makanan nya juga rasa ulekan sunda nan enak . hahahaha makanan nya juga segar-segar . di sini makan nya per pondok begitu , berjarak dari satu pondok ke pondok lain . udara nya segar banget di bandung atas ditambah banyak pepohonan . dingin sejuk bangetlah ditambah makanan enak . bagaimana tidak betah ? harga nya menurut saya sih tidak terlalu mahal ya .",positive,"['berkali', 'kali', 'tidak', 'kapok', 'suasana', 'kangen', 'makanan', 'ulekan', 'sunda', 'enak', 'hahahaha', 'makanan', 'segarsegar', 'makan', 'pondok', 'berjarak', 'pondok', 'pondok', 'udara', 'segar', 'banget', 'bandung', 'ditambah', 'pepohonan', 'dingin-dingin', 'sejuk', 'bangetlah', 'ditambah', 'makanan', 'enak', 'tidak', 'betah', 'harga', 'tidak', 'mahal']"
"apakah salah kalau seseorang yang sudah melakukan kewajiban kemudian meminta hak nya ? tolong , jika ingin dihargai , hargailah juga orang lain , jangan pura pura tidak tahu . itu menyebalkan !",negative,"['salah', 'kewajiban', 'hak', 'tolong', 'dihargai', 'hargailah', 'orang-orang', 'jangan-jangan', 'pura', 'pura', 'tidak', 'menyebalkan']"
pizza yang paling digemari itu yang tipe cheesy bites . selalu pilih yang tuna mayo . walau kulit nya tebal tapi rasanya enak dan sesuai lidah orang indonesia .,positive,"['pizza', 'digemari', 'tipe', 'cheesy', 'bites', 'pilih', 'tuna', 'mayo', 'kulit', 'tebal', 'enak', 'sesuai', 'lidah', 'orang-orang', 'indonesia']"
"malang sekarang semakin macet , bikin malas pergi ke malang",negative,"['malang', 'macet', 'malas', 'pergi', 'malang']"
