,label,tweet
3490,sadness,"['sedi', 'tuh', 'bacain', 'komennya', 'jahat', 'nyumpahin', 'biar', 'merasakan', 'kasihan', 'digituin', 'perasaan', 'kejadian', 'berharga', 'malu', 'minder', 'aing', 'orgnya', 'traumaan']"
3491,love,"[ , 'apaa', 'eh', 'sengajanya', 'sayang', 'baca', 'ku', 'sayang', 'take', 'note', 'already', 'baby', 'cinta', 'you', 'unconditionally', 'baby', 'cinta', 'right', 'and', 'treat', 'my', 'king', 'well', 'aro', 'kiss', 'muah']"
3492,happy,"['bergantung', 'peruntungan', 'senang', 'happy', 'hidupmu', 'tergantung', 'kerasmu', 'tulus', 'mahakarya', 'lagu', 'kesukaanku', 'biar', 'males', 'malesan']"
3493,happy,"['bberapa', 'tahun', 'kesejahteraan', 'keluarga', 'makmak', 'teus', 'meningkat', 'sampailah', 'suaminya', 'pangkat', 'tinggi', 'paham', 'pangkatan', 'tni', 'pokoknya', 'hidup', 'bekecukupan']"
3494,fear,"['kerjaannya', 'cari', 'info', 'melahirkan', 'refreshing', 'refreshing', 'tubuh', 'bohong', 'takutnya', 'drop', 'ngaruh', 'si', 'bayi']"
3495,fear,"[ ,  , 'nasib', 'cash', 'back', 'rp', 'pending', 'informasi']"
3496,fear,"[ ,  ,  , 'bukti', 'kuat', 'percobaan', 'makar', 'menggulingkan', 'pemerintahan', 'sah', 'proses', 'hukum']"
3497,fear,"['hepatitis', 'berpotensi', 'timbulkan', 'dampak', 'morbiditas', 'mortalitas', 'penyakit', 'kronis', 'silent', 'killer', 'seram']"
3498,sadness,"['penerimaan', 'siswa', 'sek', 'neg', 'favorit', 'sistim', 'zona', 'menuai', 'kontra', 'siswa', 'pandai', 'ortunya', 'perband']"
3499,happy,"['enaknya', 'wanita', 'model', 'jilbab', 'dibayar', 'pakai', 'baju', 'jilbab', 'bagus', 'nanyain', 'beli', 'dimana', 'ujung', 'jualan', 'wkwkwk', 'dasar', 'otak', 'dagang', 'lumayan', 'lebaran', 'thr', 'krucil', 'dirumah', 'ramadhan', 'berkah', 'feminim']"
3500,fear,"['askmf', 'idung', 'abis', 'bola', 'kencang', 'muncul', 'lecet', 'merah', 'tulang', 'idung', 'cek', 'dokter', 'takut', 'tulang', 'idung', 'geser', 'tadu', 'kencang', 'sakit', 'nyeri']"
3501,happy,"[ , 'wuish',  , 'tungguin', 'film', 'bikin', 'film', 'superhero', 'kirim', 'negara', 'tetangga', 'biar', 'film', 'indonesia', 'trend']"
3502,anger,"['pasang', 'tinggi', 'mak', 'cret', 'mikir', 'jihad', 'melayani', 'senang', 'pekerjaannya', 'kejar', 'pion', 'mu', 'nyinyiri']"
3503,happy,"['abis', 'fotocopy', 'jilid', 'menggelontorkan', 'dana', 'juta', 'si', 'owner', 'hati', 'menawarkan', 'tumpangan', 'diantarkan', 'rumah', 'alhamdulillah']"
3504,anger,"[ , 'beda', 'goblok', 'via', 'vallen', 'suka', 'goyang', 'seronok', 'skg', 'better', 'seronok', 'mencoba', 'ngubah', 'image', 'penyanyi', 'dangdut', 'sensasi', 'negatif', 'kawin', 'cerai', 'main', 'film', 'syur']"
3505,happy,"['berharap', 'difilmkan', 'the', 'judulnya', 'the', 'the', 'coach', 'kids', 'terlibat', 'aksi', 'penyelamatan', 'faith', 'in', 'humanity', 'restored', 'terharu']"
3506,sadness,"['cinta', 'sayang', 'tuh', 'ceweknya', 'ngangep', 'wkwk']"
3507,love,"['tiada', 'sayang', 'kangen', 'bertemu']"
3508,fear,"['kebiasaan', 'kekamar', 'mandi', 'tengah', 'malam', 'berhubung', 'kamarmandinya', 'dibenerin', 'pakai', 'kamarmandi', 'kamarmandinya', 'seram', 'scared']"
3509,happy,"['tuhanlah', 'rancangan', 'rencana', 'baiknya', 'bersyukur', 'apadanya', 'susah', 'happy', 'always', 'spirit']"
3510,love,"['tua', 'anaknya', 'keadaannya', 'sayang', 'berjuang', 'matian', 'anak', 'walopun', 'capai', 'pulang', 'masi', 'pulangnya', 'nanyain', 'perkembangan', 'anaknya']"
3511,love,"['rindu', 'padaku', 'cinta', 'padaku', 'perasaan', 'ku', 'sambut', 'pelukan', 'mesra', 'untukmu', 'kekasihku']"
3512,anger,"['marbot', 'masjid', 'semester', 'sahur', 'sahur', 'sahur', 'buruan', 'sahur', 'woy', 'skripsi', 'tuh', 'dilanjutin', 'diliat', 'niat', 'lulus', 'via', 'vallen', 'kampret', 'ah']"
3513,love,"['pertemuan', 'si', 'mantan', 'pas', 'wgl', 'pertamanya', 'bikin', 'tweetnya', 'bilang', 'terima kasih', 'kayaknya', 'ngerti', 'nempel', 'yaudah', 'deh', 'akunya', 'suka', 'jadian']"
3514,anger,"['syukurin', 'keluh', 'update', 'socmed', 'gapenting', 'bruh', 'kadang', 'mikir', 'resiko', 'konsekuensi', 'ambil', 'face', 'it', 'or', 'fake', 'it']"
3515,happy,"['ternyaman', 'indah', 'matahari', 'terbenamtempat', 'dimana', 'butuh', 'waktu']"
3516,fear,"[ ,  , 'anak', 'pelayaran', 'ditinggal', 'ketemu', 'parahnya', 'atasannya', 'beristri', 'main', 'cewek', 'ngeri']"
3517,anger,"['bosan', 'berulang', 'dilubang', 'lubang', 'sengaja', 'terkesan', 'membuatnya']"
3518,anger,"[ ,  ,  ,  ,  ,  ,  ,  , 'informasi', 'kegiatan', 'dana', 'desa', 'kirim', 'hastag', 'mantion']"
3519,fear,"['takut', 'tulisan', 'terbaca', 'ngerti', 'rasain', 'takut', 'tulisan', 'terbaca', 'marahin', 'takut']"
3520,happy,"['alhamdulilah', 'tmksh', 'tiara', 'to', 'cantik', 'dart', 'ava', 'oy']"
3521,love,"['pixy', 'gemesim', 'jatuh', 'cinta', 'lip', 'cream', 'jatih', 'cinta', 'huft']"
3522,fear,"['penyakit', 'hepatitis', 'infeksius', 'hiv', 'aids', 'duhh', 'seram', 'obatnya']"
3523,fear,"[ ,  ,  , 'khawatir', 'ahok', 'jurkamnya', 'jokowi', 'nemo', 'movement', 'berbalik', 'ikon', 'jokowi', 'persis', 'kejadian', 'panggung', 'jkw']"
3524,anger,"['kemerdekaan', 'hak', 'bangsa', 'kec', 'yahudi', 'kurdi', 'catalonia', 'koptik', 'sbgmn', 'menutup', 'penjajahan', 'yaman', 'qatar', 'standart', 'ganda']"
3525,happy,"['selamat',  , 'resmi', 'sekedar', 'saran', 'si', 'jagoan', 'dikasih', 'dengar', 'lagu', 'ynwa', 'tonton', 'pertandingan', 'liverpool', 'biar', 'ngerti', 'sejarah', 'kesetiaan', 'haha']"
3526,sadness,"['pas', 'aktip', 'ig', 'twitter', 'melarikan', 'pas', 'mencuit', 'ig', 'mall', 'dangkal', 'butuh', 'hingar', 'pasar']"
3527,anger,"['nonton', 'tenang', 'menit', 'film', 'berjalan', 'segerombolan', 'alayers', 'lansung', 'bising', 'ketolong']"
3528,sadness,"['bukber', 'dompet', 'protes', 'bukber', 'isi', 'isi', 'dompet', 'gendutin', 'badan', 'kurusin', 'kebalik', 'oke', 'sip', 'besok', 'ku', 'lembur', 'baghai', 'qhuda']"
3529,fear,"['takut', 'nikah', 'anak', 'takut', 'nikah', 'bahagiain', 'pasangan', 'takut', 'anak', 'banding', 'bandingkan']"
3530,happy,"['btw', 'salut', 'bikin', 'ad', 'tokopedia', 'cerita', 'tabung', 'makan', 'udang', 'narasi', 'simple', 'ngena', 'emotionally', 'well', 'done']"
3531,fear,"['pagi', 'surabaya', 'mendungnya', 'rata', 'biarin', 'meger', 'menguasai', 'jiwa']"
3532,fear,"[ ,  , 'disemua', 'melaksanakan', 'sholat', 'salah', 'satunya', 'bangunan', 'didirikan', 'kekafiran', 'salah', 'satunya', 'gereja', 'berlindung', 'allaah', 'swt', 'godaan', 'setan', 'terkutuk']"
3533,anger,"['jamaahnya', 'tercuci', 'otak', 'seakan', 'memilih', 'paslon', 'pilkada', 'kewajiban', 'imam', 'besarnya', 'program', 'paslon', 'takbir', 'pilih']"
3534,sadness,"['rumah', 'dijudesin', 'ayah', 'bilang', 'gini', 'artis', 'bingung', 'ngapa', 'perasaan', 'berangkat', 'bedakan', 'plus', 'gincu', 'arab', 'an', 'ganiat', 'kemana', 'fyi', 'gincu', 'arab', 'menor', 'samsek', 'kek', 'natural', 'ngaca', 'menor']"
3535,anger,"['penghujat', 'kpopers', 'pikir', 'musik', 'selera', 'kaya', 'makan', 'mie', 'instan', 'suka', 'mie', 'sedap', 'suka', 'indomie', 'suka', 'korean', 'suka', 'pop', 'dandut', 'and', 'more', 'simpel', 'pilihan', 'nyaman', 'telinga']"
3536,love,"['baca', 'kisah', 'zaman', 'nabi', 'jatuh', 'cinta', 'malam', 'baca', 'saidina', 'umar', 'hati', 'allah', 'saidina', 'umar']"
3537,sadness,"[ ,  , 'anak', 'sipil', 'kuliah', 'tahun', 'lulus', 'jerih', 'payah', 'detiknya', 'dinyirnyirin', 'gini', 'allah', 'rabb', 'mulut', 'netizen', 'maha']"
3538,love,"['eh', 'mas', 'adi', 'makasih', 'semangat']"
3539,fear,"['askmf', 'pergi', 'psikolog', 'pertamanya', 'bicara', 'jelasin', 'motong', 'ucapanku', 'masalahku', 'tes', 'takut', 'diperhatikan']"
3540,happy,"['self', 'titled', 'bin', 'idris', 'mas', 'haikal', 'cs', 'jago', 'bikin', 'ambience', 'nada', 'sigmun', 'album', 'kaget', 'lagunya', 'ambience', 'mv', 'persis', 'bayangin', 'pas', 'dengar', 'lagunya', 'keren', 'suka', 'lagu', 'wangi', 'calm', 'water', 'rebahan']"
3541,sadness,"[ , 'minggu', 'meninggal', 'marah', 'penyesalanku', 'maaf', 'meninggal']"
3542,sadness,"['throwback', 'video', 'launching', 'lagu', 'takkan', 'terhenti', 'tahun', 'dimana', 'salah', 'kakak', 'video', 'meninggal', 'tahun', 'hoek', 'hiks',  ,  ]"
3543,sadness,"[ ,  ,  ,  , 'mas', 'sayapun', 'kecewa', 'rahtawu', 'salah', 'objek', 'alam', 'favorit', 'masyarakat', 'kudus']"
3544,anger,"[ , 'kebanyakan', 'baca', 'novel', 'nonton', 'film', 'nonton', 'mak', 'lampir', 'pahami', 'isi', 'kitab', 'suci', 'al', 'qur', 'an', 'nyasar']"
3545,happy,"['hepibesdey', 'mbaak', 'cantekk',  , 'umur', 'sehat', 'mulia', 'pribadi', 'mentel', 'yee', 'simpenan']"
3546,anger,"[ ,  ,  , 'saudara', 'anjingnya', 'cuuk', 'jancuk', 'hahahaha', 'pribadi', 'golongan', 'tagih', 'gih', 'orangnya', 'hahahaha']"
3547,happy,"['kecerian', 'teman', 'teman', 'mengasikkan', 'gowes',  , 'republiksepeda', 'mtb_indo', 'bikestable',  , 'gowesnusantara', 'gowes_holic']"
3548,anger,"[ ,  ,  ,  ,  ,  , 'janji', 'buktikan', 'pas', 'pilkada', 'rakyat', 'terpilih', 'lupakan', 'janji', 'tunggu']"
3549,love,"['lulus', 'sma', 'papa', 'memaksamh', 'dokter', 'insinyur', 'ketahuilah', 'paksaan', 'papa', 'memikirkan', 'depanmu', 'papa', 'tersenyum', 'mendukung', 'pilihanmu', 'sesuai', 'papa']"
3550,happy,"['kakak', 'memutuskan', 'naikin', 'uang', 'makan', 'biar', 'makan', 'kfc', 'bergizi', 'uang', 'makan', 'memilih', 'buka', 'puasa', 'pakai', 'bakso', 'uang', 'makan', 'kembalian', 'hati', 'happy', 'makan', 'mah', 'bismillah']"
3551,anger,"['main', 'sara', 'bermain', 'sara', 'mendekati', 'tahun', 'politik', 'ujungnya', 'konflik']"
3552,anger,"['bilang', 'anak', 'menyenangkan', 'sodorin', 'anak', 'tantrum', 'ngantuk', 'tidur', 'istigfar', 'kencang']"
3553,love,"['suka', 'oppa', 'huhuhuhu']"
3554,sadness,"['mendengar', 'suara', 'bom', 'guntur', 'geledek', 'petir', 'gunung', 'meletus', 'mendengar', 'suara', 'tangismu', 'berbuat']"
3555,fear,"[ , 'jujur', 'iya', 'takut', 'takut', 'keciduk', 'pas', 'turun', 'mobil', 'om', 'driver', 'ojol', 'takutnya', 'beliau', 'liat']"
3556,anger,"['pecinta', 'kpop', 'salty', 'suka', 'every', 'one', 'insulting', 'things', 'or', 'people', 'whom', 'you', 'pionate', 'about', 'otaknya', 'eq', 'jongkok', 'belajar', 'menghargai', 'belajar', 'ppkn']"
3557,anger,"['lambat', 'laun', 'ajar', 'sabar', 'jujur', 'frontal', 'maki', 'bilang', 'nasehatin', 'adik']"
3558,fear,"['besok', 'yaampun', 'dag', 'dig', 'dug', 'takut', 'susah', 'bangun', 'jam', 'pagi', 'bikin', 'alarm', 'kaya', 'gini', 'takut', 'bangun', 'pft']"
3559,happy,"['kangenya', 'bong', 'wakaka']"
3560,happy,"[ , 'suka', 'skinship', 'pacar', 'peluk', 'cium', 'nangkring', 'paha', 'duduk', 'pangkuan', 'deh', 'wkwkw', 'teman', 'cwek', 'canggung', 'nyahah']"
3561,happy,"['iya', 'semoga', 'karya', 'terbaik', 'mu', 'skripsi', 'mu', 'lucuan', 'mu', 'harapan', 'kesembuhanmu', 'nold']"
3562,love,"['berdoa', 'dimanapun', 'dasarnya', 'kangen', 'usahain', 'minggu', 'ketemu', 'papalove', 'you', 'so', 'much', 'daddy', 'sayang', 'papaa', 'bersyukur', 'pas', 'papa', 'masi', 'hidup', 'papa', 'sayangan', 'bicara', 'sayang', 'cinta', 'medsos']"
3563,sadness,"['galau', 'bingung', 'ngpain', 'malas', 'ngapain']"
3564,sadness,"['sumpahya', 'ngeliat', 'blekping', 'rambut', 'hikz', 'rambut', 'heft']"
3565,happy,"['well', 'bali', 'nature', 'lumayan', 'awet', 'baunya', 'tadu', 'sore', 'iseng', 'usap', 'tangan', 'ditempelin', 'bantal', 'ku', 'tinggal', 'pergi', 'sejam', 'jam', 'ehh', 'baunya', 'ninggal', 'lumayan', 'alternatif', 'untukku', 'wahing', 'farfumm']"
3566,sadness,"['aliran', 'darahku', 'menghantarkan', 'rindu', 'sel', 'otakku', 'berbisik', 'menyiratkannya']"
3567,love,"[ , 'ngerti', 'nanganin', 'ngamuk', 'sayang', 'suruh', 'berubah', 'sabar', 'pengertian', 'maju', 'macemin']"
3568,fear,"['pas', 'lebaran', 'galuh', 'selesai', 'alhamdulillah', 'dimana', 'alhamdulillah', 'nikahnya', 'alhamdulillah', 'eum', 'anu', 'eh', 'jeder']"
3569,fear,"['gara', 'baca', 'ditelp', 'nama', 'ditelp', 'si', 'penerima', 'iya', 'abis', 'ditutup', 'telpnya', 'angkat', 'telepon', 'nomor', 'dikenal', 'nama', 'ngeri']"
3570,happy,"['ayah', 'nyokap', 'kasih', 'thr', 'anak', 'sedia', 'snack', 'coklat', 'bungkusan', 'dibagi', 'halloween', 'amrik']"
3571,love,"['romantis', 'bikin', 'gemash', 'degdegann', 'pokoknya', 'bikin', 'senyum', 'bikin', 'kiss', 'attack', 'cowok', 'romantis', 'lakuin', 'patnernya', 'aigu', 'favorit', 'laki']"
3572,fear,"['pas', 'habis', 'baca', 'buku', 'bule', 'pdkt', 'bilang', 'cariin', 'rumah', 'mobil', 'dicariin', 'mobil', 'rumah', 'mewah', 'si', 'bule', 'oke', 'niat', 'kirim', 'uang', 'jt', 'pakai', 'pos', 'bilang', 'hadiah', 'akal', 'kirim', 'pakai', 'pos']"
3573,love,"['sesayang', 'apaa', 'sayang', 'susah', 'ngungkapinnya', 'sayangnya', 'tuh', 'beda', 'fans', 'idol', 'saudara', 'adik', 'anak', 'jugaa', 'rela']"
3574,love,"['selamat', 'subuh', 'jiwa', 'merasakan', 'teduh', 'keluarlah', 'titik', 'ketik', 'titik', 'hatimu']"
3575,fear,"['tiduran', 'main', 'hp', 'kasur', 'goyang', 'malam', 'tidur', 'kamar', 'beradaptasi', 'penghuni', 'kamar', 'takut', 'berdoa', 'baca', 'ayat', 'kirain', 'makhluk', 'gangguin', 'tidurku']"
3576,sadness,"['kenangan', 'sma', 'pulang', 'sekolah', 'pulang', 'uang', 'teman', 'cewek', 'seribu', 'bilangnya', 'bensin', 'nyasar', 'warung', 'nongki', 'beli', 'udud', 'hahahahah']"
3577,anger,"[ , 'kalah', 'kalah', 'pamor', 'ngomongnya', 'njeplak', 'wae', 'melemahkan', 'menciptakan', 'ujaran', 'kebencian', 'menyebarkan', 'berita', 'hoak', 'pantaslah', 'tokoh', 'nasional', 'negeri', 'bicaranya']"
3578,anger,"[ ,  , 'negara', 'hukum', 'hkm', 'panglima', 'spendapat', 'dsampaikn', 'polri', 'lakukan', 'upaya', 'hukum', 'nyinyir']"
3579,anger,"['pan', 'belajar', 'bayar', 'pajak', 'kantor', 'pajak', 'pencerahan', 'dapetnya', 'emosi', 'males', 'bayar', 'pajak', 'ribet', 'tar', 'lucu']"
3580,love,"['neng', 'cinta', 'abang', 'eneng', 'tuh', 'seujung', 'kuku', 'tumbuh']"
3581,love,"['ku', 'tatap', 'wajahmu', 'bertemu', 'bergetar', 'jiwaku', 'tersenyum', 'padaku', 'cinta',  ]"
3582,anger,"['negara', 'kehilangan', 'pendapatan', 'cukai', 'rokok', 'hutang', 'negara', 'ah', 'pembenaranmu', 'coba', 'pendapatmu']"
3583,sadness,"['sengaja', 'menghilang', 'sekedar', 'dicari', 'ketahui', 'hilang', 'dicari', 'diganti']"
3584,sadness,"['helloo', 'liburan', 'liburan', 'teyuss', 'lebaran', 'on', 'teyus', 'liburan', 'sekolah', 'selesai', 'elisoulea']"
3585,anger,"[ , 'coba', 'dikasih',  , 'pasukan', 'biar', 'ngebubarin', 'pengajiannya', 'ust',  , 'alasan', 'hati', 'ormas', 'terlarang']"
3586,happy,"['ngucapin', 'happy', 'birthday', 'deh', 'nursehah', 'semoga', 'berkah', 'umur']"
3587,fear,"['takut', 'semester', 'maksimal', 'belajar', 'semester', 'tahun', 'pulang', 'sore', 'berangkat', 'pagi', 'pkl', 'alamat', 'setres', 'dadakan']"
3588,anger,"['rasional', 'pikir', 'yona', 'partainya', 'koruptor']"
3589,sadness,"['daun', 'jatuh', 'membenci', 'angin', 'membiarkan', 'jatuh', 'melawan', 'mengikhlaskan', 'hidup', 'menerima', 'penerimaan', 'indah']"
3590,anger,"['ish', 'sialan', 'teman', 'hahaha', 'xp']"
3591,anger,"['bicara', 'ngawur', 'kasihan', 'pki', 'dijadikan', 'kambing', 'hitam']"
3592,happy,"['kesiangan', 'lapar', 'mandi', 'pagi', 'ku', 'menguji', 'kemultitaskingan', 'memasak', 'mie', 'mandi', 'nyalakan', 'kompor', 'masukin', 'telur', 'mie', 'ku', 'mandi', 'beres', 'mandi', 'mie', 'beres']"
3593,anger,"[ , 'jam', 'segini', 'sinyal', 'bagus', 'aka', 'buruk', 'siang', 'kualitas', 'sinyal', 'smkin', 'kacauu']"
3594,fear,"['khawatir', 'takut', 'aneh', 'ngekeh', 'hubungi']"
3595,fear,"[ , 'hihi', 'menyeramkan', 'juur', 'percaya', 'jujur', 'ngrasa', 'takut']"
3596,sadness,"['generasi', 'jara', 'pacoa', 'terik', 'pagi', 'mengantarkan', 'pantai', 'termasyhur', 'namanya', 'bima', 'pantai', 'kalaki', 'pantai', 'seindah', 'masanya']"
3597,happy,"[ , 'udahlah', 'ramai', 'pisan', 'snsd', 'qu', 'ngerumpul', 'haduu', 'apa-apa', 'yakk', 'tar', 'kirim', 'gdm', 'yaak', 'iya', 'wkwk', 'follback', 'sayang', 'qu']"
3598,anger,"['hebat', 'akses', 'komunikasi', 'berbasis', 'internet', 'pemberitahuan', 'kabarkan', 'bentuk', 'cetak', 'konsumsi', 'umum', 'butuhkan', 'peduli', 'kuota', 'tinggal', 'tempel', 'susahnya', 'tolonglah', 'dipersulit', 'urusan', 'mudah']"
3599,anger,"['dear',  , 'tolong', 'driver', 'edukasi', 'nomernya', 'ganti', 'info', 'aplikasi', 'cancel', 'driver', 'dihub', 'chat', 'balas', 'telepon', 'aktif', 'terima', 'kasih']"
3600,anger,"['dewasa', 'membenci', 'mantannya', 'mantan', 'pacar', 'suami', 'membenci', 'mantan', 'paham', 'cinta', 'kasih', 'sayang', 'jarang', 'ngata', 'ngatain', 'mantannya', 'setan', 'anjing', 'babi', 'buset', 'pacaran', 'setan']"
3601,fear,"['saking', 'takut', 'salah', 'ketik', 'ngechat', 'dosen', 'wali', 'ngetiknya', 'note', 'perbaiki', 'perbaiki', 'copy', 'paste', 'roomchat', 'cek', 'cek', 'cek', 'delete', 'buka', 'note', 'perbaiki', 'perbaiki', 'buka', 'whatsapp', 'close', 'chat', 'deh', 'mules', 'pup', 'lemah']"
3602,anger,"[ ,  ,  ,  ,  , 'keook', 'bong', 'terbang', 'langit', 'dululah', 'berkutat', 'kolam', 'kerruh']"
3603,sadness,"['kangen', 'mama', 'teman', 'ditemeni', 'mamanya', 'orangtua', 'beruntung', 'sayangi', 'selagi', 'kesempatan']"
3604,happy,"['bahagia', 'beli', 'paketan', 'segiga', 'habis', 'limagiga', 'lancar', 'internetan', 'mayanlah', 'wkwk', 'eh', 'alhamdulillah']"
3605,love,"[ , 'mencintai', 'jaewon', 'menyayangi', 'jaewon', 'budak cinta', 'jaewon', 'istri', 'jaewon', 'request', 'maunya']"
3606,anger,"['terbukti', 'contoh', 'perbuatan', 'nakal', 'ayo', 'bang', 'do', 'more', 'talk', 'less', 'while', 'leading']"
3607,happy,"['abis', 'sahur', 'sembahyang', 'subuh', 'balek', 'tidur', 'bangun', 'jam', 'ruangan', 'jam', 'menit', 'sptinya', 'mengapresiasi', 'mandi', 'seragaman', 'pakai', 'bedak', 'gincu', 'berjalan', 'waktu', 'menit']"
3608,happy,"['semalam', 'super', 'random', 'bangets', 'beli', 'tiket', 'makar', 'abis', 'beli', 'tiket', 'kepikiran', 'ngapain', 'yak', 'makar', 'kangen', 'jalan', 'random']"
3609,sadness,"['benci', 'hutang', 'jujur', 'lulus', 'jeratannya', 'senang', 'dunia', 'bisnis', 'pakai', 'uang', 'mendahului', 'allah', 'abis', 'nutupin', 'bisnis']"
3610,sadness,"['jaman', 'fotografer', 'jarang', 'main', 'photoshop', 'foto', 'micin', 'suka', 'aplikasi', 'photoshop', 'download', 'free', 'hp', 'mual', 'foto', 'kebanyakan', 'micin']"
3611,sadness,"['dialog', 'semalaman', 'merenung', 'iya', 'tuhan', 'iya', 'janjinya', 'kiamat', 'iya', 'tuhan', 'peduli', 'indonesia', 'iya', 'tuhan', 'peduli', 'padaku', 'kukira']"
3612,anger,"['senang', 'refreshing', 'senang', 'mencari', 'udara', 'segar', 'terlaku', 'sumpek', 'mending', 'lebay', 'pulang', 'kesini', 'kaya']"
3613,anger,"['keseel', 'memikirkan', 'omongan', 'nyokap', 'kemarin', 'santai', 'tenangin', 'otak', 'ngadem', 'nongki', 'buku', 'balkot', 'sore']"
3614,anger,"['then', 'jarang', 'si', 'memasuki', 'dinamika', 'pertemanan', 'rumit', 'yey', 'namanya', 'manusia', 'slek', 'slekkan', 'la', 'akur', 'asik', 'akur', 'mesti', 'jelasin']"
3615,love,"['cinta', 'pandangan', 'hati', 'anugerah', 'cinta', 'tumbuh', 'hati', 'meninggalkan', 'sayang', 'mendalam', 'merasakan', 'cinta', 'tumbuh', 'hati', 'cinta', 'sejati']"
3616,fear,"['asli', 'parno', 'kebangun', 'bunyi', 'deket', 'telinga', 'nonjol', 'gorden']"
3617,fear,"['temu', 'ig', 'pas', 'liat', 'camera', 'seram', 'pakai', 'softlens', 'gimana', 'matanya', 'tuh', 'gede']"
3618,fear,"['yaallah', 'kuliah', 'ditempat', 'bayaran', 'nunggak', 'jual', 'mobil', 'deh', 'rumahnya', 'pindah', 'jdkan', 'takut']"
3619,anger,"['umkm', 'jakarta', 'produksi', 'tong', 'sampah', 'stainles', 'steel', 'mengurangi', 'pengangguran', 'milyar', 'jerman']"
3620,anger,"['marah',  , 'bilang', 'pks', 'melahirkan', 'koruptor', 'oknum', 'goblog', 'oknum', 'berlaku', 'kelas', 'kroco', 'kelas', 'kakap', 'presiden', 'oknum', 'projek', 'tipu', 'tipu', 'presiden', 'parte',  ]"
3621,sadness,"['kereta', 'arah', 'rangkas', 'wkwkwkw', 'feel', 'perjalanan', 'berdiri', 'semoga', 'kedepannya', 'disiplin']"
3622,anger,"['seni', 'demokrasi', 'mengkritik', 'mempatuahi', 'beliau', 'presiden', 'sekjen', 'pbb', 'siapalah', 'dikritik', 'mati', 'disurga', 'damai', 'kritik', 'ha']"
3623,happy,"['misi', 'mas', 'numpang', 'ngamen', 'membuatku', 'merasakan', 'indahnya', 'jatuh', 'cinta', 'indahnya', 'dicintai', 'milikku', 'makasih', 'receh', 'pakai', 'cinta', 'apa-apa', 'mas',  ]"
3624,fear,"['takut', 'perasaan', 'mendalam', 'semenjak', 'hati', 'menunggumu', 'hyung', 'takut']"
3625,happy,"[ , 'wkwk', 'malese', 'talah', 'contoh', 'suudzon', 'cemburu', 'gaberani', 'duduk', 'sebelahan', 'mikirnya', 'tuhkan', 'sebelahan', 'biar', 'nempel', 'ma', 'wkwkkwwk', 'gr', 'sebelahmu', 'teman']"
3626,happy,"['potong', 'pepaya', 'leci', 'blueberry', 'bikin', 'overnight', 'oatmeal', 'madu', 'sehat', 'dimakan', 'fatamorgana']"
3627,love,"[ , 'cinta', 'negara', 'bentuk', 'bela', 'tanah', 'air', 'pahlawan', 'negara', 'bentuk', 'manifestasi', 'menghargai', 'tamu', 'negara', 'undang', 'negara']"
3628,anger,"['elu', 'teh', 'berasumsi', 'guw', 'mah', 'kacang', 'kulit', 'maksudnya', 'hayo']"
3629,anger,"['idolamu', 'khilaf', 'lebay', 'si', 'artis', 'sexual', 'harrasement', 'dijadikan', 'komentar', 'bercanda', 'dianggap', 'ah', 'semoga', 'kenal', 'diperlakukan', 'sadar']"
3630,sadness,"['bingung', 'diam', 'panggil', 'dengerin', 'nafasnya', 'anteng', 'eh', 'nyaman', 'bantal', 'guling', 'kasur']"
3631,love,"['dear', 'naomi', 'tumbuhlah', 'anak', 'solehah', 'sayang', 'mendoakaan', 'tua', 'mu', 'tumbuhlah', 'anak', 'hatinya', 'ibadahnya']"
3632,anger,"['oke', 'an', 'kalinya', 'pergi', 'kehotel', 'pakai', 'mandi', 'pakai', 'sendal', 'jepit', 'jelek', 'hotel', 'disuruh', 'tangga', 'keselnya', 'lift', 'disana', 'disuruh', 'tangga', 'untung', 'puasa', 'mbak', 'mbak']"
3633,happy,"['terima', 'kasih', 'kak',  , 'cantik', 'lukis', 'digitalnya', 'ka', 'dinda', 'yaa']"
3634,fear,"['ngeri', 'popok', 'seklai', 'pakai', 'pemicu', 'utama', 'infeksi', 'saluran', 'kencing', 'lengah', 'kepraktisan', 'popok', 'pakai', 'perhatikan', 'bahaya', 'mendekati', 'si']"
3635,fear,"['liat', 'boneka', 'susan', 'ampun', 'diajakin', 'nonton', 'film', 'horror', 'boneka', 'sabrina']"
3636,fear,"['dek', 'takut', 'perasaan', 'melebihi', 'batas', 'kakak', 'kelas', 'berhenti', 'alasan', 'mengabari', 'bosan']"
3637,happy,"['tweet', 'support', 'bilang', 'makasih', 'member', 'bangtan', 'pantes', 'sayaang', 'army', 'sayang', 'bangtan', 'terpecah', 'belah', 'kuat', 'sayang', 'memaafkan', 'army', 'army', 'benci']"
3638,sadness,"['diakui', 'perasaan', 'menyesakkan', 'menerima', 'undangan', 'pernikahan', 'mantan', 'mantan', 'saingan', 'mantan', 'gebetan', 'mantan', 'pacar', 'manatan', 'teman', 'mantan', 'mantan']"
